Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,mood
38122,2URDbWGmPz3vhagl25p8OC,Arctic Monkeys,Tranquility Base Hotel & Casino,Tranquility Base Hotel & Casino,59,211967,True,0.584,0.835,9,-4.326,0,0.0297,0.0411,0.0147,0.199,0.781,142.2,4,garage,Happy
25821,75cOk3GX4bjVg2Rl0TCkRk,Milano,"Kasiu, Katarzyno","Kasiu, Katarzyno",30,246465,False,0.673,0.953,0,-6.451,1,0.0651,0.00346,0.00013,0.363,0.701,135.033,4,disco,Happy
74846,7CbogWJsD0zfxPXlIycfuH,Casuarina,Roda de Samba do Casuarina e Convidados,É isso aí - Isso é problema dela,40,239800,False,0.616,0.733,0,-8.615,1,0.0442,0.658,0.0272,0.68,0.935,87.175,4,mpb,Happy
86096,7frumfCbPME9rnrbBB7qZ7,Ramones,Maintain Your Mojo,I Wanna Be Sedated,0,149466,False,0.598,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.011,4,punk,Happy
23182,0oixvwgoGm4wV8go7pK2zJ,The Him;Georgie Keller,Gravity,Gravity,59,150000,False,0.586,0.868,0,-3.833,0,0.117,0.296,9.52e-06,0.119,0.792,123.839,4,deep-house,Happy
95445,0HuRPLLzkfTod934QNlnAK,Andy Montañez,Grandes De La Salsa Homenaje Al Grupo Niche,¿Cómo Podré Disimular?,30,278226,False,0.756,0.915,8,-2.385,1,0.0357,0.529,0.0158,0.105,0.767,94.223,4,salsa,Happy
104690,3BNy8c9gYaL63nL5DKHFMU,La Guardia,Cuando Brille el Sol,Cuando Brille el Sol,54,224000,False,0.505,0.731,7,-11.379,1,0.0374,0.0326,4.14e-05,0.174,0.93,169.79,4,spanish,Happy
91488,4OtSo1ZTQWRWE53ZvBfBTV,R.E.M.,90's Music Grandi Successi,It's The End Of The World As We Know It (And I Feel Fine),0,246933,False,0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,4,rock,Happy
41108,1IE563Dy7DuHHmgA5HUDR6,The Bolshoi,A Way (Best of The Bolshoi),Sunday Morning - Edit,31,276240,False,0.605,0.907,9,-8.608,0,0.0443,0.145,0.000317,0.264,0.723,149.052,4,goth,Happy
96319,0KwM5FKInQmXd6ZXuJ9FG8,Exaltasamba;Mr. Catra,25 Anos (Ao Vivo),A Gente Faz a Festa,42,228640,False,0.623,0.859,9,-8.124,1,0.105,0.622,0.0,0.879,0.731,90.01,4,samba,Happy
90816,05eNEozACh10Rn0ewFnH8Y,Bill Haley & His Comets,Rockin' The Joint,"See You Later, Alligator",54,166840,False,0.663,0.758,10,-10.07,0,0.0571,0.272,0.0,0.319,0.814,157.198,4,rock-n-roll,Happy
67021,4lLahP9nb19QJux8cSXSIX,Daddy Yankee,Reggaeton Mix Perreito,RUMBATÓN,4,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latin,Happy
77616,57g8YWAbS8dxuTqViBVsfg,Unha Pintada,"Minha Mente, Mente","Minha Mente, Mente",45,186137,False,0.699,0.709,2,-6.868,1,0.0362,0.219,0.0,0.236,0.724,137.035,4,pagode,Happy
100124,0KNXYLRR59LN2R4Qa8YGJ8,La Matatena;Desorden Público,Emulsion de Skape,Ste Ska,41,143200,False,0.56,0.898,11,-6.241,1,0.083,0.0273,6.3e-06,0.0927,0.915,102.215,4,ska,Happy
21964,3GlniCHKF0yjuQBMuYPfrG,Vybz Kartel,TOUCH SCREEN RIDDIM,EVERY GYAL A MY GYAL,25,188368,False,0.878,0.754,7,-4.345,0,0.244,0.132,0.0,0.302,0.883,102.029,4,dancehall,Happy
104328,428cFrawSqeLoyooQjAW9d,Fito y Fitipaldis,Lo mas lejos a tu lado,La casa por el tejado,63,267760,False,0.734,0.852,7,-5.632,0,0.0483,0.323,2.27e-05,0.421,0.89,149.976,4,spanish,Happy
65879,3qbSubaQIBgUM13S7kzWOd,Alka Yagnik;Udit Narayan,Raja (Original Motion Picture Soundtrack),Kisi Din Banoongi Main,45,438040,False,0.515,0.704,7,-9.627,0,0.0406,0.747,0.00265,0.349,0.898,89.052,4,k-pop,Happy
66337,02ocZZctcFyYofzlaYObDr,Mark D. Pencil,Social Skills Songs!,Clean Up Robot (Short Version),14,110533,False,0.871,0.793,6,-8.899,0,0.146,0.00873,0.000811,0.201,0.934,150.014,4,kids,Happy
58422,1PdHorDs2MY7Npj8VQynSn,JPEGMAFIA,Veteran,Thug Tears,50,198310,True,0.881,0.79,10,-5.768,0,0.298,0.26,0.000223,0.313,0.779,138.964,4,industrial,Happy
68142,3AedlLCGKNhQdhtLzObIbR,Daddy Yankee,Queda poco para la PAES 2.0,Pasarela,0,193733,False,0.839,0.907,9,-4.259,1,0.0453,0.101,0.0,0.332,0.737,121.048,4,latino,Happy
67128,1vN2rZ4WoUe6QQJjc2NBjN,J Balvin;Maria Becerra,Reggeaton Imperdible,Qué Más Pues?,2,217361,False,0.904,0.817,8,-3.956,1,0.0871,0.0254,0.000141,0.232,0.753,101.988,4,latin,Happy
69317,0rh1XAO7K9AdFRJTVWZiv9,Raj Pirate;Havoc Mathan;Shantra,En Chellame,En Chellame,33,288052,False,0.664,0.773,8,-8.789,0,0.0465,0.132,0.0,0.491,0.773,100.015,4,malay,Happy
35037,4dUpm0QuR6MCIG5rN7XTI9,Banda Magníficos,Fonte dos Desejos,Me Usa,54,209493,False,0.648,0.743,11,-9.028,1,0.0337,0.52,1.23e-06,0.581,0.88,97.482,4,forro,Happy
8436,1dDbLpPDquPovTN96MQbCy,Memphis La Blusera,Medias Negras,Monton De Nada,42,252706,False,0.58,0.768,9,-9.955,1,0.0337,0.166,0.0051,0.503,0.709,119.455,4,blues,Happy
85739,5OkTqoiq2UBxRbDyKpJbV8,Mimikry,Automatiskt,500 mil,37,179866,False,0.588,0.93,4,-4.958,1,0.057,0.199,0.0,0.0992,0.834,135.083,4,punk-rock,Happy
78752,3XQnDqrSRUlsLL3hVFw4MI,Dora The Explorer,Dora The Explorer,We Did It!,26,37093,False,0.84,0.797,2,-5.566,1,0.0391,0.381,0.000828,0.0467,0.976,145.085,4,party,Happy
88534,6nGVNcm1jBvgeNmYcxWhW7,"Tito ""El Bambino"";Beenie Man;Ines",Halloween con perreito,Flow Natural,0,173866,False,0.831,0.789,0,-5.498,1,0.0661,0.121,0.0,0.328,0.826,101.037,4,reggae,Happy
78653,2bLJm6ovrfk1c4yfEcOdjE,DJ Mox,"Zipfel eini , Zipfel aussi","Zipfel eini , Zipfel aussi",26,207853,False,0.667,0.968,2,-5.542,1,0.085,0.0697,0.0,0.285,0.961,132.025,4,party,Happy
2271,44zVV7hw9cCj2tmzCmmChE,Smash Mouth,Los Clásicos del Pop 90s,All Star,1,200373,False,0.731,0.867,11,-5.881,1,0.032,0.0394,0.0,0.0861,0.776,104.02,4,alt-rock,Happy
35106,4sIcFyOK3Dx1NWD6Nqtqgf,Os Barões Da Pisadinha,Os Barões da Pisadinha 2022,Filho Mais Velho,47,149194,False,0.697,0.836,7,-2.534,1,0.0429,0.516,0.0,0.11,0.97,160.047,4,forro,Happy
96107,6zTO2fJwrZAYZGGi1DjD3g,Seu Jorge,"Musicas para Churrasco, Vol.1 (Ao Vivo) (Delux Edition)",A Doida (Ao Vivo),45,179093,False,0.697,0.961,2,-5.473,0,0.0383,0.262,0.000309,0.332,0.853,107.97,4,samba,Happy
68851,5W83ErFkO3aKAIS1WMi6u0,Anuel AA;KAROL G,Secreto,Secreto,75,258800,False,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,4,latino,Happy
36569,1sTRr45HiInR6ZigZATPzL,D.ACE,Mangas,Mangas,33,132989,False,0.708,0.791,9,-5.475,0,0.227,0.338,0.0,0.0918,0.92,76.014,4,french,Happy
109785,7uW6Rfo8t381qTJKcrenNM,Kyoko Koizumi,Celebration,迷宮のアンドローラ,26,207554,False,0.641,0.859,8,-5.066,0,0.0387,0.0773,0.364,0.058,0.752,147.78,4,techno,Happy
63866,2XCiqaq1iTSUsQFVzo1odL,Mr.Children,箒星,箒星,32,310800,False,0.524,0.904,9,-5.37,1,0.0372,0.000899,0.0,0.098,0.772,130.057,4,j-rock,Happy
82301,1ZB2qWsheGabSEYvBYxjKn,Weezer,Weezer (Teal Album),Take on Me,55,223560,False,0.441,0.762,8,-3.857,1,0.0438,0.00568,3.31e-05,0.0865,0.743,167.964,4,power-pop,Happy
77138,6SV4jKFdgGGF5uZjFByvYM,Grupo Sem Abuso,Pra Curtir um Pagode / Batucada Boa / Marque um Lugar (Ao Vivo),Pra Curtir um Pagode / Batucada Boa / Marque um Lugar - Ao Vivo,53,311997,False,0.636,0.795,7,-6.591,1,0.0462,0.627,0.0,0.38,0.724,93.0,4,pagode,Happy
77765,1mvHiZomfCOISVqX5K7NyI,Pixote,Fã de Carteirinha Sunset (Ao Vivo),Fã de Carteirinha - Ao Vivo,43,279878,False,0.47,0.887,2,-5.51,1,0.097,0.327,0.0,0.192,0.704,179.946,4,pagode,Happy
23610,697HW34FLNURvRAbSieICv,Biscits,Your Body,Your Body,62,207000,False,0.833,0.744,4,-6.735,0,0.0886,0.168,0.458,0.615,0.917,126.987,4,deep-house,Happy
68927,5TgIPCn0sNM0PNXjhgbTuU,Balbi El Chamako;Arte Elegante,La Vida Es Bela,Aquí Sigo Yo,41,181343,False,0.603,0.779,11,-5.932,0,0.259,0.0993,0.0,0.296,0.738,174.0,4,latino,Happy
65276,7rlUYt3JTteF5OqEnx1UYf,Alka Yagnik,Raaz (Original Motion Picture Soundtrack),Aapke Pyaar Mein Hum,56,328000,False,0.425,0.708,7,-9.813,0,0.0765,0.606,6.71e-06,0.134,0.773,77.7,4,k-pop,Happy
66566,0dY6f8NQDseZy1Im7In9XW,Boston Soundlabs,Just Dance Kids (Original Game Soundtrack),All Star,10,135591,False,0.827,0.714,11,-7.342,1,0.0412,0.143,0.0,0.0981,0.707,103.988,4,kids,Happy
7835,3MYWnEe8DzOh0pF3Y6mcsX,Old Crow Medicine Show,Carry Me Back,Mississippi Saturday Night,22,180800,False,0.516,0.87,9,-6.204,1,0.0419,0.163,1.08e-06,0.303,0.807,169.323,4,bluegrass,Happy
38419,52KT9rZ08EwZM80YJIbxFq,The Black Keys,Brothers (Deluxe Remastered Anniversary Edition),Sinister Kid,47,224381,False,0.744,0.871,9,-5.411,1,0.0968,0.0985,0.113,0.271,0.874,139.661,4,garage,Happy
80997,2tUChcOi3ktjFzMYu2w5QL,Manikka Vinayagam;Rajlakshmi Devi;Chinna Ponnu,Sivappathigaram,Mannarkudi Kalakalakka,55,248613,False,0.701,0.906,1,-6.251,0,0.152,0.245,5.62e-05,0.0299,0.759,157.841,4,pop-film,Happy
47387,0ZPl9nB62OHQNMdLphpyps,Charlie Brown Jr.,Imunidade Musical,É Quente,43,179200,False,0.657,0.949,8,-3.144,1,0.0976,0.00851,1.01e-06,0.0832,0.921,77.55,4,hard-rock,Happy
35656,3n31aIQW6EPdwlwULrGEKZ,Os Barões Da Pisadinha,Agora Eu Pego Mesmo,Linda Demais,39,214230,False,0.649,0.863,7,-6.624,1,0.0428,0.588,0.000241,0.0754,0.962,172.053,4,forro,Happy
86127,4haXv9IJwOlJJsT6FNJPYk,Jimmy Eat World,Обратно в клас - rock,The Middle,0,166040,False,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.928,162.151,4,punk,Happy
14247,1hBUclMHN7XC4b9rFmYLL0,Tatiana,¡Brinca!,"Dale, Dale, Dale",37,200453,False,0.676,0.874,2,-6.172,1,0.0601,0.0146,0.000489,0.214,0.748,129.723,4,children,Happy
38970,68HGqHHc41qmJHUWlLUKCd,Eagles Of Death Metal,Heart On,Wannabe In L.A,52,135853,False,0.626,0.949,5,-3.94,0,0.0451,0.276,0.126,0.0989,0.967,158.516,4,garage,Happy
67365,6RdUll05FqKj0hlACz9Y94,TINI;Lalo Ebratt,Halloween 2022 Perreo Vol. 5,Fresa,1,165646,False,0.781,0.866,5,-3.493,0,0.0867,0.216,0.0,0.101,0.864,95.993,4,latin,Happy
84367,5hhF25sWnZvXhimOHLjTRE,The Beatles,1 (Remastered),I Feel Fine - Remastered 2015,62,139346,False,0.564,0.827,7,-7.089,1,0.0283,0.0904,3.73e-06,0.127,0.912,89.847,4,psych-rock,Happy
47524,1brpdmqkx3kSxyqzqXfW7J,KISS,Animalize,Heaven's On Fire,68,201400,False,0.679,0.866,0,-6.053,1,0.0635,0.00376,3.1e-05,0.312,0.785,124.324,4,hard-rock,Happy
14549,6berhCCP9crByfYBQHUBA8,Kinderen voor Kinderen,41 - En toen?,Dierenfreak,31,147386,False,0.664,0.822,1,-5.275,1,0.0599,0.126,0.0,0.332,0.803,94.905,4,children,Happy
2182,7Bcjjhemjq1HxoWkTw4X6O,Marilyn Manson,Halloween Spooky Party 2022,The Beautiful People,0,222773,True,0.609,0.948,9,-4.938,1,0.113,0.00404,0.0978,0.042,0.786,144.037,4,alt-rock,Happy
13703,7mxjIp7v45WisQbCR17ERN,Bad Boy Bill;Alyssa Palmer;Dave Audé,Do What U Like (Pt. 1),Do What U Like - Dave Aude Club Remix,4,457720,False,0.81,0.883,5,-6.627,0,0.0572,0.0253,0.786,0.0553,0.779,127.99,4,chicago-house,Happy
91528,58QhGA4ZDXdzAyKPh0TvVV,The Beach Boys,80's,Kokomo,0,216093,False,0.701,0.759,0,-6.747,1,0.0286,0.0209,0.0,0.0902,0.929,115.586,4,rock,Happy
9053,3JRi5bymnIQ2fhIetoOm3r,Charlie Brown Jr.,Acústico (Ao Vivo),Só Por Uma Noite - Ao Vivo,53,190400,False,0.568,0.94,4,-6.414,1,0.0402,0.0366,0.00314,0.735,0.738,114.873,4,brazil,Happy
95752,7nDIflSHQXzaa8zupxwv3U,Luis Enrique,Ciclos,Yo No Sé Mañana,75,259853,False,0.653,0.827,4,-3.206,0,0.042,0.649,0.0,0.18,0.733,95.223,4,salsa,Happy
33549,3WNkXgWEXtp7QQBYjAfzxE,PXNDX,Bonanza,"Pensándolo bien, pensé mal",38,222213,False,0.472,0.933,8,-2.819,1,0.0504,0.000455,8.09e-05,0.262,0.856,92.904,4,emo,Happy
1041,0d23nai9JamDpc48xhyeRt,Criolo,Convoque Seu Buda,Fio de Pumo (Padê Onã),42,249960,False,0.77,0.819,7,-6.487,1,0.0703,0.0191,0.0133,0.377,0.732,92.996,4,afrobeat,Happy
3683,7mULVp0DJrI2Nd6GesLvxn,Joy Division,Timeless Rock Hits,Love Will Tear Us Apart,0,204621,False,0.524,0.902,2,-8.662,1,0.0368,0.000989,0.695,0.137,0.907,146.833,4,alternative,Happy
111191,5V6lXbBmhhc6PJMe05XMOV,Coldcut;Lisa Stansfield,People Hold On: The Remix Anthology (Deluxe),People Hold On (feat. Lisa Stansfield) - Full Length Disco Mix,26,564160,False,0.621,0.769,7,-8.694,1,0.0414,0.00246,0.000934,0.304,0.847,122.252,4,trip-hop,Happy
67692,6VJiPFcGsgoyDVXp4nJGM7,Alvaro Soler;Jennifer Lopez,10's Music Grandi Successi,El Mismo Sol,3,188106,False,0.713,0.88,8,-4.807,0,0.0552,0.0498,4.11e-06,0.0762,0.936,112.998,4,latin,Happy
10265,6TrsUeqTOaRsKh3fIlpE1t,The Crystal Method,Legion of Boom,Born Too Slow,41,179800,False,0.648,0.962,6,-3.449,0,0.0329,0.00204,0.149,0.235,0.875,130.007,4,breakbeat,Happy
77264,1BGDqvx0jOfSW1JCSDL9q1,Ferrugem,"Prazer, eu sou Ferrugem (Ao vivo)",O meu coração tem medo - Ao vivo,47,200748,False,0.565,0.776,1,-6.91,0,0.0395,0.629,1.2e-06,0.975,0.722,79.935,4,pagode,Happy
60785,5U7gQ28eWDHl3q1a8pLVay,Elephant Man,Good 2 Go,Head Gone / Genie Dance,20,230640,False,0.637,0.732,11,-6.869,1,0.358,0.56,0.0,0.0933,0.963,115.209,4,j-dance,Happy
35464,6etp0C23U12g5fK1WfepIy,John Amplificado;Maiara & Maraisa,Ao Vivo Em Goiânia,Paredão,41,146143,False,0.886,0.788,6,-2.678,1,0.0436,0.264,0.0,0.0221,0.868,130.047,4,forro,Happy
56538,0393PMIQFV9pewSmxoWwXw,Fitz and The Tantrums,US Pop 20s,Sway,0,136940,False,0.705,0.927,1,-2.701,1,0.0776,0.0327,0.0,0.0705,0.945,159.978,4,indie-pop,Happy
27519,4umiLE5Jq1dLTX5GmBCQBH,Serum;Voltage,Cricket Bat VIP,Cricket Bat - VIP,18,271542,False,0.658,0.996,9,0.052,1,0.0701,0.00764,0.899,0.377,0.747,87.484,4,drum-and-bass,Happy
106538,7cDKFAlmBtRxbzhuWPSYBF,Björn Rosenström,Tuff Pipa,Ralf,38,187640,False,0.775,0.795,7,-8.701,1,0.043,0.198,2.03e-06,0.076,0.882,141.868,4,swedish,Happy
48014,0t2NKkUqJAA72D8WabGTsN,The Notorious B.I.G.,Gangsta Love,One More Chance - Hip Hop Mix,0,305653,True,0.886,0.863,6,-3.839,0,0.2,0.625,0.0,0.332,0.737,90.941,4,hardcore,Happy
20966,7GDGbF9PMU3sjxtmZFXWN4,Joel Corry;Mabel,House Anthems,I Wish,1,181728,False,0.686,0.856,9,-2.717,0,0.0426,0.0896,0.0,0.0648,0.733,123.997,4,dance,Happy
86204,0w5Bdu51Ka25Pf3hojsKHh,Paramore,After Laughter,Hard Times,75,182693,False,0.695,0.818,5,-5.379,0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,4,punk,Happy
67310,13ARK2D0TBE26wVOqh3pJQ,Don Omar,Última Misión Reggaeton,Dile,0,206986,False,0.822,0.744,9,-6.096,1,0.094,0.173,7.03e-05,0.0692,0.747,94.04,4,latin,Happy
10365,2VEyRBSTePcHdGoWTwPgS9,Shade k;Terrie Kynd,Smack Alors On Danse (Dub Edit),Smack Alors On Danse - Dub Edit,14,199711,False,0.735,0.901,9,-5.798,1,0.106,0.0104,0.646,0.057,0.825,132.035,4,breakbeat,Happy
95681,1VHB6OzPijWuU7HAOeFuab,La Sonora Dinamita;Mariana Seoane,Lo Más Escuchado De,Escándalo,30,278120,False,0.805,0.79,5,-3.903,1,0.0292,0.44,0.000616,0.0639,0.703,103.499,4,salsa,Happy
92807,09hxCc0SgV8u46gWsfeqJA,Chuck Berry,One Dozen Berry's,Rock And Roll Music,53,151773,False,0.529,0.768,8,-6.201,1,0.0446,0.418,0.000947,0.0655,0.871,165.225,4,rockabilly,Happy
85356,2Rmw7J0krEU75ffhkaK93D,Waterparks,FANDOM,I Miss Having Sex But At Least I Don't Wanna Die Anymore,66,133351,False,0.582,0.81,5,-4.104,0,0.106,0.0763,0.0,0.351,0.874,73.954,4,punk-rock,Happy
2268,0VubuUqnJDOm2pD144598j,Neon Trees,Обратно в клас - rock,Everybody Talks,0,177280,False,0.474,0.916,8,-3.93,1,0.0624,0.00504,0.0,0.325,0.745,154.948,4,alt-rock,Happy
41280,6OJ9pbtelmGluEpMQ9SaFK,Roffe Ruff,Bootlegs,Vill Inte Längre,27,169520,False,0.541,0.79,1,-3.442,0,0.144,0.262,0.0,0.12,0.716,91.989,4,goth,Happy
10146,4gFL3QgCRx0o1B5KjlkCR1,Freestylers,Raw As F**k,Get A Life,19,312720,False,0.71,0.952,11,-6.286,0,0.0557,0.0232,0.000121,0.286,0.889,137.976,4,breakbeat,Happy
92936,3BBQNmqsLA0QWzpbCk0v5r,Imelda May,Love Tattoo,Feel Me,21,177733,False,0.656,0.762,8,-5.144,1,0.0335,0.00138,0.339,0.169,0.811,106.154,4,rockabilly,Happy
97328,3GsEY43YrEzbFASVfDL8uJ,Fiduma & Jeca,"De 2000 pra Frente, Vol. 01",Falando Sério / Querendo Te Amar,49,193205,False,0.478,0.81,9,-4.67,1,0.0792,0.295,0.0,0.097,0.703,132.846,4,sertanejo,Happy
32899,4aJNMwyjD2xCEE2aWNbm2g,Francisca Valenzuela,Buen Soldado,Esta Soy Yo,35,198200,False,0.768,0.893,0,-4.443,1,0.0334,0.508,2.24e-05,0.0623,0.79,135.082,4,electronic,Happy
56140,6MpCaSIOfqBqbMED4kXgNY,Beach Bunny,Prom Queen,Prom Queen,82,136562,False,0.528,0.797,4,-7.487,1,0.0485,0.000391,0.011,0.14,0.751,143.785,4,indie-pop,Happy
74108,3myP5D9V78ayZyEb7cUGRw,Clarice Falcão,Problema Meu,Banho de Piscina,46,202213,False,0.654,0.707,9,-5.103,0,0.0326,0.263,0.0,0.0736,0.7,126.038,4,mpb,Happy
18368,6AnkFuMBMaya0iBLrqH2Ac,Stuart Thompson,Dandy Man,Pandas,24,160257,True,0.617,0.846,11,-10.509,1,0.581,0.881,7.07e-06,0.472,0.842,102.134,3,comedy,Happy
38928,2FQorqYIuJWTdGALKW6dex,The Grogans,Just A Kid,Just A Kid,24,162614,False,0.397,0.948,2,-4.177,1,0.0635,0.094,0.00648,0.177,0.767,169.345,4,garage,Happy
10867,28CFGZTb4PSwqgGjPpQxTl,Shade k,Hagrid,Hagrid,11,208208,False,0.69,0.893,4,-6.437,0,0.0378,0.00316,0.447,0.111,0.763,127.971,4,breakbeat,Happy
89943,2f1LwoDgtqVMV7Lu5sT6tG,Nigga;Flex,Te Quiero,Desde Lejos,40,191573,False,0.651,0.746,1,-4.931,1,0.101,0.0299,3.95e-06,0.337,0.754,84.689,4,reggaeton,Happy
78739,1dOqQ3nhApcuB8Ia0bI8mT,Anna-Maria Zimmermann,Tausend Farben hat das Glück,Tausend Farben hat das Glück,26,193813,False,0.728,0.904,7,-4.393,1,0.0392,0.00529,2.73e-06,0.301,0.826,128.007,4,party,Happy
74793,5kbBvaIQVVjwAsg62cXbcq,Zé Ramalho,Antologia Acústica,A Terceira Lâmina,40,231640,False,0.59,0.759,9,-7.477,0,0.042,0.0706,0.0118,0.192,0.808,89.821,4,mpb,Happy
21869,1qRlmoXN7LVqMEDJMf5z1g,Seyi Shay;Patoranking;Shadrach Adeboye,Africa Rising Vol.4,Murda,4,210680,False,0.62,0.841,6,-2.306,1,0.046,0.54,0.0,0.111,0.863,103.066,4,dancehall,Happy
8992,0ObYro4HQ2PIGdQ2DMQmeZ,Eric Burdon,Biomutant Martial Combat The Ultimate Fantasy Playlist,Don't Let Me Be Misunderstood,0,157360,False,0.673,0.712,11,-7.858,0,0.0273,0.159,0.0,0.183,0.912,113.061,4,blues,Happy
106395,6q8AvEr7oG3tgmmtI6O2uS,Little Gerhard,16 Svenska originalklassiker,Den siste mohikanen,40,174546,False,0.595,0.804,0,-4.511,1,0.0377,0.48,0.0,0.173,0.924,131.655,4,swedish,Happy
66665,2E3AEpjCAl4IlwNs4tutWh,Jack Hartmann,Get On Board the Transition Train,See You Later Alligator,11,146066,False,0.716,0.828,1,-3.738,0,0.0375,0.517,0.0,0.144,0.875,129.963,4,kids,Happy
24738,2Wgp8j6Y1QoGEE1qxAeXQN,Derrick May,Innovator (Mayday),Salsa Life,6,329093,False,0.662,0.992,3,-5.761,0,0.0835,0.0063,0.907,0.47,0.862,130.92,4,detroit-techno,Happy
77124,2Jysre3rcptlze7rb19rWo,Pixote,Pixote Sunset 2 (Live),Mande um Sinal / Ele e Ela - Live,52,304431,False,0.498,0.772,2,-6.465,1,0.0695,0.68,0.0,0.118,0.762,103.359,4,pagode,Happy
79829,0akM7cwQ5xLQIIlTeWzubk,The Summer Set,Legendary,Boomerang,56,209732,False,0.646,0.926,6,-2.531,0,0.15,0.0452,0.0,0.2,0.797,93.998,4,piano,Happy
95974,0iNSKEG6Te4S9ofncwUsrI,Alegre All Stars,They Just Don't Makim Like Us Any More,El Manicero,27,342346,False,0.644,0.731,5,-10.372,0,0.0536,0.491,0.00239,0.709,0.872,110.467,4,salsa,Happy
47450,2iEGj7kAwH7HAa5epwYwLB,AC/DC,Iron Man 2,Back In Black,56,255640,False,0.437,0.713,9,-5.698,1,0.0353,0.00945,0.00967,0.0946,0.77,93.618,4,hard-rock,Happy
50891,7t08bNnBJ9aqSCKclpUhQF,Plan 4,Lleva Tu Mente al Limite,Lleva Tu Mente al Límite,20,192173,False,0.526,0.975,6,-3.272,0,0.0952,7.22e-05,0.00121,0.227,0.719,101.024,4,heavy-metal,Happy
78543,6Xv3X2AFSpcRcljm3u96hl,Marco Wagner;Quetschn Academy,Ei Ei Ei Ei (Heut sauf i für drei),Ei Ei Ei Ei (Heut sauf i für drei),28,281072,False,0.77,0.908,8,-4.838,1,0.0597,0.0435,1.94e-05,0.0558,0.736,135.037,4,party,Happy
38444,3NXsWnFRgSnONu9z3EuUu1,Teenage Dads,Cheerleader,Cheerleader,29,186586,False,0.655,0.811,7,-4.89,1,0.0358,0.0132,4.23e-06,0.0788,0.873,146.989,4,garage,Happy
82263,04lYv7Y2Vd8ns6LCshS8EB,Night Birds,Roll Credits,My Dad Is the B.T.K.,28,142022,False,0.52,0.951,11,-5.118,0,0.0554,0.00141,0.00506,0.199,0.704,108.086,4,power-pop,Happy
38090,5kxVyCgEUND7E2QKG7JmoF,Arctic Monkeys,Favourite Worst Nightmare,Teddy Picker,72,165000,False,0.637,0.963,9,-5.116,1,0.0882,0.000286,0.000889,0.0449,0.823,150.1,4,garage,Happy
10943,5nFqMzU83pOOQBD3qLrDbY,Dub Pistols;Too Many T's,Crazy Diamonds,La La La,10,215469,True,0.653,0.915,1,-4.319,1,0.128,0.00879,9.95e-06,0.427,0.909,89.997,4,breakbeat,Happy
55965,2wlqkMm5bMFvhcAorKS3pK,Pritam;Alisha Chinai,Kya Love Story Hai,It's Rocking,43,297253,False,0.764,0.711,2,-7.262,1,0.181,0.138,0.0,0.033,0.761,100.061,4,indian,Happy
9756,3GLh1BAax9IkK1TchDyJHq,Tim Maia,Nuvens,Nuvens,43,169133,False,0.535,0.779,7,-6.865,0,0.0522,0.068,0.00196,0.16,0.769,112.548,4,brazil,Happy
73838,5GfsfvAcIuMExaQMkx7BFy,Rhythm & Sound;Paul St. Hilaire,See Mi Yah Remixes,Free for All - Soundstream Remix,17,347280,False,0.81,0.803,4,-8.373,1,0.0594,0.000623,0.89,0.085,0.941,127.871,4,minimal-techno,Happy
97179,3rCCyaJfxih4EMXLfhALvt,Aviões do Forró,"Aviões do Forró, Vol. 3",Alta Estação,52,200646,False,0.609,0.904,7,-6.029,1,0.0515,0.566,0.0,0.499,0.915,165.96,4,sertanejo,Happy
97327,7c7M7iBp39zQH1v4FmuG2L,Bruno & Barretto,Olha o Golpe,Olha o Golpe,48,176449,False,0.636,0.925,11,-3.521,0,0.101,0.566,0.0,0.435,0.788,158.046,4,sertanejo,Happy
86140,7MUd9iu6pW3KnLcz2NuMcs,Jimmy Eat World,Christmas Rock 2022,Last Christmas,0,267493,False,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,4,punk,Happy
38515,5hpFjOr8K6WPsETlEv4YU6,Good Doogs,Nothing to Do,Nothing to Do,28,178053,False,0.375,0.911,7,-5.994,1,0.058,8.23e-06,0.47,0.117,0.701,162.166,4,garage,Happy
48569,2IHPalrENLAZI8YAZ8DP5q,Panico,Pornostar,Chica bonita,32,187477,False,0.452,0.898,7,-8.671,1,0.0469,0.000611,0.373,0.0845,0.867,78.982,4,hardcore,Happy
86600,23oxJmDc1V9uLUSmN2LIvx,Yellowcard,Ocean Avenue,Ocean Avenue,74,198266,False,0.486,0.904,6,-3.751,0,0.0638,3.43e-05,2.83e-05,0.0947,0.786,173.734,4,punk,Happy
